-0.6053296 +17.3115514 +38.1842360 +2.1321974 +10.7756634
-0.4937443 +4.3116843 -46.5248641 -1.7603216 +46.0775854
+0.0355374 +6.0863836 -10.9417610 +2.0875550 +2.3950973
-0.6869821 +12.7110347 +1.6397662 +0.2679426 +56.6800241
-0.6455744 +5.5147809 -35.7542885 -2.8840965 +49.0378472
-1.0435460 +16.4034276 +23.4205252 +0.9708176 +40.2316811
-0.4813324 +4.4799675 -35.1087884 -5.2877866 +45.5195885
-0.2441452 +3.8088580 -8.5734395 +5.0119330 +5.2837441
-0.5277176 +17.0379648 +56.1882133 +5.0930604 +3.8271759
-0.6351484 +1.3403318 -39.3137574 +1.0335722 +46.8142627
-0.2682314 +2.8992929 -26.0008509 -4.4893974 +54.1566502
-0.3244356 +17.3037392 +48.7149351 +2.2804246 +10.5531045
+0.5020246 +7.1280150 -18.6461211 +6.1106283 +18.5347729
-0.4086387 +22.7255893 +45.3785957 +4.3820437 +11.8941519
+0.0246412 +13.3797762 +53.9999037 +2.0197391 +8.9603355
-0.6601011 +7.4556581 -38.5342107 -4.0057508 +44.8993881
-0.6587849 +12.7311628 +13.7005754 -1.9925336 +42.7169193
-0.2881172 +18.1088127 +46.7797246 +6.6740929 +9.0985364
-0.5739461 +17.2286517 +44.5879818 +6.0112609 +13.1990740
+0.3768876 +4.6518613 -6.0898876 +1.5936177 +9.0678922
-0.2290046 +5.1157106 -40.0334982 -1.1244367 +53.4880858
-0.0039362 +3.8680089 -30.9813945 -0.4287978 +51.8381373
-0.2837820 +13.7972026 +46.0986060 +2.2159103 +9.3507365
+0.7791618 +2.9657955 -3.9221483 +3.9150728 +14.2858789
-0.9457574 +10.2678619 +18.2030933 +4.2001639 +39.8993885
-0.1845798 +14.7127983 +50.1336355 +4.4785525 +3.7138414
-0.2980058 +15.2539814 +41.1688220 +3.7979689 +7.0869670
-0.5343391 -0.2917325 -33.3173721 -1.8387148 +55.6722118
-0.1104264 +13.3325144 +49.6352724 +2.2634689 +9.6801837
-0.9237385 +13.7968426 +23.0725979 -0.4323172 +53.6080574
-0.0677990 +2.7330080 -10.7562544 +2.5699582 +16.5827587
-0.6990617 +11.7355421 +14.8839551 -3.4363431 +47.5290993
+0.0060517 +10.7522122 -9.9105245 +1.3111881 +5.8272021
-1.3488786 +14.6803718 +9.6273170 +0.7430719 +42.5162549
-1.4259459 +13.0825790 +23.8962296 -2.4354902 +47.5685278
-0.0377418 +13.4896353 +42.1331626 +5.1070764 +9.5409284
-0.8109606 +2.7030509 -40.2181323 +2.1071490 +40.7542849
+0.0593898 +6.2630113 -35.8454407 +1.3076351 +43.8778874
+0.3845514 +6.8692225 -3.9845368 +4.5734359 +4.9869187
-0.9669556 +14.9809636 +32.6627842 -3.7174966 +48.2214658
-0.8211207 +2.6028727 -43.7407403 -1.8329201 +46.4925000
-0.8573144 +13.2298297 +18.0994649 +0.6543816 +44.8358077
+0.1682842 +9.2367707 -6.5065517 +5.6348494 +15.6870747
+0.0115621 +5.7894507 -12.1347211 +3.6278720 +30.1930924
-0.6318473 +14.7112143 +47.4608630 +2.1327435 +8.7246988
-0.5389771 +16.5880415 +30.1732299 +3.0920936 +3.4421960
-1.4402543 +11.7614553 +18.4718151 -2.5790261 +47.4866694
-0.4864164 +21.1102995 +43.8211686 +7.4427958 +13.2032265
-0.6747931 +6.6887686 -38.4490698 -2.5537675 +55.0387949
-0.4135831 +6.5261732 -38.4691210 -0.8736597 +52.1413932
-0.9013611 +12.3196615 +54.0409227 +5.1214518 +1.8532004
-0.3838146 +5.8604693 -39.1435027 -1.8781679 +40.2055385
+0.1947600 +5.2828868 -8.6656508 +4.9131053 +17.7618311
-0.6163618 +6.7848874 -24.1958140 -4.2834774 +43.5502830
-0.7833957 +15.4746613 +10.8739745 -0.8573006 +63.6677066
-0.7061212 +2.5951290 -51.0089220 -1.7549369 +42.2542259
-0.1917776 +16.6120013 +35.4416052 +6.0881377 +8.7171121
+0.4326246 +3.1446458 -26.6617751 +3.5776571 +12.8653493
-0.1226984 +12.9658155 +43.6897565 +1.4400531 +16.2755222
-0.8893205 +10.9867990 +27.9814467 -1.5992860 +51.1780122
-0.4060154 -0.2755907 -35.0654468 -0.4562110 +43.2935364
-0.8361811 +12.4946219 +15.2541123 -1.3125021 +49.3332805
-0.4612005 +7.6784473 -25.8473779 -0.2856545 +48.0230337
-0.6145864 +7.1134567 -50.6408689 -1.5365185 +46.8974715
-0.4816282 +5.7023770 -23.7741122 -1.3999776 +58.6508307
-1.5103223 +10.6726646 +16.3036115 -1.2925842 +49.2105062
-0.1825052 +15.9160687 +55.8987207 +1.8733736 +2.2628687
-0.4065405 +14.6868830 +50.9790219 +1.0462665 +9.0990107
-0.4794962 +14.8233704 +47.7842734 +7.1136530 +9.8181027
-0.4770997 +17.8932703 +39.3134259 +1.7730044 -2.8984516
-0.6457656 +3.9838209 -38.2757695 +2.0345664 +53.1111518
-0.0333371 +6.0231986 -32.8327937 +4.4304014 +0.2143143
-0.0161690 +4.4886328 -10.3451293 +5.0659505 +20.0782424
-0.6300879 +16.0186486 +21.3451362 -3.7333822 +43.0505993
-0.5075800 +4.4301403 -32.9024537 +2.1304682 +41.4871104
-0.3190039 +12.4527565 +53.9433819 +4.5797137 +16.6157376
+0.5740217 +4.4708819 -20.1254571 +4.0136387 -4.5796464
-0.4344852 +15.8772759 +34.2069306 +3.8612703 +11.2560897
-1.1777741 +16.0475762 +10.8265760 -1.4056801 +50.2077534
-0.2777072 +13.3699978 +39.6298424 +2.8659764 +9.5306207
-0.1637821 +15.5898244 +53.6446785 +0.5692392 +11.4309827
-0.5231700 +2.6461909 -42.9985939 -1.3742513 +57.5354711
-0.5585643 +21.0164859 +32.4095776 +5.9355940 +5.5418946
+0.4113593 -0.1888922 -25.2823978 +3.3831599 +13.5874863
-0.7598307 +9.4518062 +44.4772716 +2.4070344 +11.6946877
-0.7943896 +13.2127391 +12.4519004 -5.3278981 +46.9656684
-0.3866909 +6.3955105 -42.1860771 -2.1876979 +50.0369414
-0.2925936 +14.3519776 +38.7307392 +3.0043728 +9.8000637
-0.2098495 +5.6441747 -38.3885394 -2.8674502 +47.5063201
+0.1981958 +3.8183318 -3.7972324 +4.1731949 +14.6032628
-0.9410017 +14.2107065 +17.9896561 -0.0201522 +48.0505187
+0.2991729 +9.9057598 +51.7053654 +4.8077729 +1.6729314
-0.3431369 +12.2812839 +38.6307610 -0.5520724 +5.7422461
+0.1833102 +3.9443091 -9.7433235 +4.8953739 +17.0207711
-0.8041022 +12.3167232 +19.1526140 +1.6903038 +41.3006973
+0.3484789 +5.3535104 -25.0712546 +0.9384567 +15.3805074
+0.0249544 +5.6562892 -27.9878513 -1.7233049 +55.3367116
+0.2055447 +2.3967593 -23.6622823 +4.3597521 +18.7222305
-0.3304299 +4.0247393 -35.9619845 -2.6384103 +55.6438102
+0.2283783 +9.4260798 -17.3600269 +6.6247885 +4.7302260
+0.3369105 +12.2281153 -6.3749646 +0.8466473 +23.8667883
-1.5103551 +14.2366423 +36.8195302 +0.2275137 +44.5990621
+0.0541891 +5.6249023 -16.4217566 +4.4749134 +6.6806330
+0.2623207 +4.2552392 -20.9828012 +3.3363092 +6.0476916
-0.8501661 +14.8238996 +52.9772729 +1.9245413 +1.8102864
-0.6664681 +15.6654642 +49.0524232 +2.0398261 +1.8546102
-0.4345376 +16.7616863 -5.6922925 -0.1298173 +39.0534268
+0.0564721 +2.5699364 -7.9667993 +7.1367134 +17.0752997
-0.1893437 +9.7642933 -17.0787830 +4.5994734 +17.0054432
-0.8411118 +15.1995156 +20.0889806 -3.1265771 +40.8250802
-1.2522877 +13.8393517 +28.1624351 -4.2856160 +43.1213255
-1.0376302 +19.9554402 +14.0581076 -3.3350002 +41.2870505
+0.6222531 +5.8194596 -15.5558698 +4.0465503 +14.4242438
-0.6149220 +0.6410509 -44.1840456 -0.1034785 +49.3619205
+0.6369993 +5.8496048 -19.9997092 +3.4712015 +14.1029563
-0.5653206 +3.0120785 -28.3383567 -3.3356133 +44.6771126
+0.2889460 +3.6821048 -16.6451779 +0.2276371 +17.4770635
-0.3864200 +11.6655228 +45.4370614 +6.4124956 +4.6905284
+0.1753622 +2.7199334 -21.2665626 +3.3151949 +11.9342597
-0.2873289 +7.2414079 -10.4493621 +3.3780075 +5.0752746
+0.4911810 +7.1633024 -7.7788372 +5.4916477 +14.7019947
+0.2623751 +6.4342656 -21.3290425 +3.7963478 +12.5916459
-0.6347141 +4.3383381 -46.5941122 -3.0859822 +58.6679562
-0.2726330 +2.4684795 -34.4041225 -1.8432243 +51.5217821
-0.6924885 +4.2972586 -14.9066707 +2.3596847 +20.1901482
-0.7618460 +12.3350140 +12.0571430 -2.3744013 +44.9266071
-0.9129700 +14.4543350 +15.6723781 -2.0804119 +39.4696546
+0.2681640 +6.7570465 -17.9380421 +3.0651513 +9.8799515
-0.2329076 +12.1688517 +25.7081307 +4.3414069 +10.1643747
-0.0933000 +7.3006253 -5.7782143 +2.6645114 +18.3728012
-1.1105801 +10.7029229 +33.8271349 -2.5536821 +50.6031909
-1.1843907 +11.7636395 +11.1731624 -1.0556925 +44.7609907
+0.0986980 +10.9477630 -12.8602000 +3.1093788 +11.2771257
-0.2880155 +16.1074934 +23.0721837 -2.5410867 +35.2359601
+0.0845711 +14.4048556 +42.8264028 +3.1981373 +7.1204369
+0.0991851 +9.1973268 -10.4718746 +2.9869993 +17.2936392
-0.3294889 +2.9784803 -39.5992488 -1.1073344 +57.5559844
+0.5086162 +3.1066135 -7.5227669 +5.3701947 +11.9908879
-0.4169134 +14.5810137 +42.1540132 +5.5401063 +17.0530634
-0.3477849 +12.7815664 +34.3531721 -2.4285165 +38.7299409
-1.0566779 +12.6603434 +48.2897815 +3.4921167 +9.6749926
+0.2315215 +2.4485075 -6.3404813 +2.9561065 +4.5228624
-0.5834014 +0.4607373 -46.0065712 -1.5110903 +51.2117705
+0.3172905 +5.3849968 -11.9747616 +3.9986846 +13.6181192
-0.6428913 +11.3371577 +10.3174588 +0.4044633 +46.2773355
-0.7940469 +18.3981345 +54.5240217 +2.9205086 +9.1393693
-0.4599211 +4.2136983 -30.2479254 -1.7029521 +44.1208598
-0.7649931 +3.1147156 -41.7113230 -1.6348013 +43.2208766
+0.4661282 +7.4764223 -17.1797500 +5.7790076 +7.9163126
-0.5405622 +12.4928247 +38.5965960 +6.2262407 +3.0938524
+0.6921487 +8.0902098 +4.5381047 +5.4046998 +17.5466220
-0.3722322 +4.4930045 +3.4679681 +4.5097685 +11.8004890
+0.3481631 +4.7043065 -22.9034012 +2.6519520 +19.9131282
-0.4104159 +5.7528891 -27.6881424 -0.1694730 +51.8751372
-0.6494778 +13.4032771 +45.5196426 +3.3509023 +4.4867332
-1.5275400 +12.9382232 +19.6648869 -2.0898930 +45.2677656
+0.3817065 +5.3985239 -12.4236346 +4.0146934 +14.4169057
+0.0045615 +3.8190254 -18.4273644 +6.8037373 +21.1622054
-0.2405249 +6.5092263 -36.8767381 -1.0506281 +53.8996085
-0.3713843 +3.1098155 -34.4013402 -0.9338730 +45.8770057
-0.3455974 +9.1558899 -38.2173119 -3.8936822 +55.9294132
-0.3598285 +7.5135776 -28.5599413 -3.8356401 +51.7124015
-0.0002318 +7.0014348 -3.8780982 +4.1917760 +18.3118869
-0.2132465 +15.9107062 +46.4540214 +2.6810694 +6.9550979
-0.5020486 +14.6784824 +59.0640700 +7.1074173 +13.2609274
-0.6288611 +8.8463501 -44.2358956 -0.6239012 +49.9221190
-0.0035028 +5.3637640 +8.0296089 +3.0460280 +16.3486409
-0.6658708 +13.1144840 +24.6843438 -2.4588740 +54.1675382
-0.1498700 +12.3394389 +41.2910107 +5.4212410 +8.7620172
-0.8005803 +15.0292538 +34.7501346 -1.9995394 +40.1756068
-0.8834192 +5.4064387 -35.9085124 +0.1221246 +48.1656460
+0.5320100 +5.1948191 -3.5380046 +2.4586569 +5.5651559
-0.4868055 +16.7817265 +6.7625178 -1.0680583 +45.8006847
+0.0817757 +5.3330523 -12.6457309 +5.2129291 +13.8938192
+0.0406343 +6.7591814 -5.2062923 +3.9886392 +9.1328093
-1.0690528 +18.7763411 +13.8984379 +0.3516200 +41.6210596
-0.0649474 +1.9520840 -23.8299171 -4.0947916 +52.7947563
-0.2957937 +3.1887840 -1.8353309 +6.1954316 +14.0229219
-0.6002028 +9.9264472 +22.4573195 -2.0135558 +44.9011076
-0.3613745 +13.4660897 +48.1116334 +4.7116542 +8.8599316
+0.1317959 +6.6632999 -22.4587775 +1.9323071 +9.2565877
-1.3457638 +15.0940124 +7.9793261 +4.0880420 +35.4678925
+0.1223332 +6.3327884 -19.0905472 +4.6826826 +2.2716914
-0.8246498 +4.3290031 -37.3871321 +0.6674080 +59.6376962
-0.4302696 +6.5701392 -30.8900491 -0.6179290 +58.0283418
-0.6638070 +16.7024182 +43.9384603 +3.1246553 +6.1608925
-0.4959754 +6.9171068 -32.3854613 -3.0271145 +53.2578505
-0.4002569 +18.0686374 +39.0894303 +2.3734222 +6.7422811
-0.0729881 +15.1399140 +59.4338232 +4.6162399 +7.1273364
-0.1158546 +16.2463668 +48.1454851 +1.2741132 +5.4691637
-0.8628704 +13.4860755 +46.6733780 +2.4019675 +13.2137157
-0.3163100 +5.6256991 -11.8791572 +3.5579872 +14.6794619
-0.8684515 +18.0857380 +56.1552035 -1.0226812 +4.3274013
-0.7917589 +3.2325406 -34.2552322 -0.6478027 +53.9502241
+0.1165847 +17.2323465 +35.2045381 +2.0861776 +3.9549710
-0.0498090 +15.1247962 +47.7191507 +5.6577164 +3.0750936
-0.5949294 +15.3616771 +49.2344163 +1.9568180 +16.9094044
+0.3673248 +16.9093833 +68.4802427 +7.2495854 +16.5280861
-0.3403674 +9.2716767 +41.0549526 +5.0364489 +2.8757742
+0.4201226 +7.9188997 -10.0739170 +7.2403544 +7.0260480
+0.1719800 +7.3913165 -14.2341922 +1.0611413 +13.4223846
+0.3486549 +5.8569737 -13.0318696 +3.5457883 +7.0909819
+0.2111700 +5.2718798 -15.8684383 +2.0882005 +15.8286127
-0.2857600 +4.2023606 -37.9885569 -4.1799587 +60.5097968
-0.5052716 +3.9040312 -41.0993859 -3.7563560 +43.6541097
-0.4967000 -0.3327936 -32.9252471 -1.2936733 +47.3970130
-0.0559649 +8.5714673 -19.5953638 +1.9909125 +16.5141406
-1.0129239 +15.5221762 +17.4171022 -5.6598172 +52.8003070
-0.8801502 +3.9698866 -39.2676880 -2.6580073 +47.4323510
-0.5250267 +0.0366638 -44.7912282 -2.6746862 +46.8748490
-1.0310190 +15.9111076 +33.8061680 -4.5303020 +41.6686363
-0.4287230 +10.4940924 +40.7991137 +4.7027313 +6.5185696
-0.8497999 +18.0818568 +49.9619032 +4.6713253 +10.5498436
-1.1108136 +17.0174780 +19.9725660 +1.4203489 +37.8167394
-0.0213989 +4.3174110 -30.5305865 +0.0759992 +51.4108043
+0.6608826 +9.1605995 -22.7049509 +2.7816230 +9.4191489
+0.1058168 +7.3512509 -18.9864964 +1.3177257 +18.1492668
-0.3332870 +14.4538937 +47.5667093 +3.6904859 +9.8693531
-0.6986079 +15.7889428 +49.0566434 +2.9683460 +13.3511172
+0.3138669 +7.2329184 -11.9886410 +5.0557620 +4.7314267
-0.4074169 +7.1519178 -50.6121678 -0.2047109 +46.1319401
-1.0202787 +9.7357307 +26.0401809 +0.3336067 +35.9310280
-0.4983898 +4.2861847 -32.5729156 -1.8987509 +46.3397417
-0.9442062 +19.3473792 +19.6144186 -1.1201097 +31.2048252
-1.0977489 +17.8824199 +22.2020651 +1.3681188 +42.0856424
+0.0470555 +5.4759184 -8.9532809 +3.3273693 +17.2658729
-0.5780349 +11.7480503 +40.4328165 +2.5818498 +0.7221878
-0.8562774 +13.3193017 +23.1663826 +1.4389974 +41.7628792
-0.7055844 +4.7979871 -36.8452964 -0.7890382 +58.0824090
-0.3672892 +11.1447631 -2.1701236 +3.1931253 +20.3290376
+0.2634369 +6.5241920 -9.1123125 +5.7770819 +9.7598030
-0.1343986 +15.8791227 +32.9450399 +1.8396837 +14.4020901
-0.4200251 +15.7472308 +44.8557554 +4.7619698 +12.1908721
-0.0154035 +7.5205711 -44.0211779 -5.1607663 +48.2949406
-0.7420716 +9.8493474 +12.6303969 -0.7987317 +46.9341260
+0.1440157 +6.8808558 -6.0637127 +5.4122753 +8.7423890
-0.9741565 +15.0902805 -0.3451895 -0.7634178 +50.3293057
-0.0085662 +9.5301711 -9.9112517 +3.2237033 +18.9144152
-0.2946898 +14.5057624 +41.0508598 +0.0979615 +8.4023398
-1.1372397 +15.2450123 +20.2974527 -1.8509034 +48.1854822
-0.2110411 +5.0136364 -21.1272838 +2.8297004 +21.6949225
+0.2007709 +2.5491887 -50.6907568 -2.0886520 +53.9863489
-0.3380037 +8.6295456 -44.2531857 -1.8268982 +58.2932935
-0.8142838 +16.6713823 +26.4677975 -2.6727712 +42.3392347
-0.9680923 +15.3621786 +13.2833969 -1.9112339 +39.5508739
-0.1346039 +3.3003734 -35.2445424 +1.8591229 +44.5911571
-0.3895155 +20.9122821 +60.3809609 +6.3632825 +14.9312535
-0.6028289 +15.9969429 +51.5219224 +3.4265305 +3.0174151
-0.8662925 +6.0859316 -34.8777626 +0.0341084 +49.5022778
+0.1028761 +5.4092881 -35.4569530 +0.7453212 +58.2859788
-0.3526204 +18.8747236 +40.1344473 +0.8782858 +6.2612940
-1.0939469 +18.4886637 +9.7979209 +0.5800267 +39.8176826
-0.7212729 +14.1606866 +26.0582060 -1.3389437 +48.6240775
+0.4043386 +5.3675213 -15.7668165 +2.3469783 +3.5346460
+0.7150352 +2.2836741 -6.9562852 +4.9906561 +22.0247267
-0.1602888 +1.9305484 -22.0489205 +6.8068480 +9.2877904
+0.4446972 +5.6207507 -15.6107290 +1.9686443 +23.4006511
-0.7484462 +16.6739363 +21.2091794 -3.3138193 +37.0564883
+0.0413232 +6.6681952 -9.3260166 +4.1682567 +14.9653385
-0.1275914 +8.3449777 -15.9959106 -1.9531485 +23.0404648
+0.0739534 +5.2053528 -10.5169481 +7.2863052 +10.4061756
-0.3514843 +14.5607169 +37.2989691 +2.0627625 +11.8110155
-0.6761671 +12.3522483 +39.3094537 +7.2220063 +12.9454536
+0.0049605 +2.7784953 -13.6006037 +4.2529768 +15.3395274
+0.4045035 +3.7915267 -12.6060916 +2.4168179 +8.6191522
-0.5857559 +5.5670923 -29.2606374 -2.6781900 +58.7157024
-0.5653201 +15.9448945 +49.9261131 +2.2824593 +2.3466776
-0.7077960 -0.0484463 -45.0419460 -2.4154917 +43.7059215
-0.8275937 +12.1287073 +19.9582634 -1.4966510 +46.1571724
-0.3776249 +9.9746093 -1.9748237 +3.4359367 +7.0668033
+0.1983507 +3.3398660 -14.9065194 +7.7584456 +11.3513581
-0.2522488 +3.1836229 -38.2699113 -2.8140105 +44.1694444
+0.0704588 +7.6713861 -22.5180968 +5.9448885 +19.6469630
-0.7009075 +15.6253170 +60.5078886 +2.4811315 +9.8171513
-0.0744346 +5.2130480 -33.8003394 -2.4196481 +49.5714567
+0.1397059 +9.3411867 -20.7460723 +2.6368435 +18.0570219
+0.5564839 +5.0942341 -14.5450361 +3.7994668 +5.2290462
-0.8550087 +16.3136539 +24.0073241 -3.7375268 +49.0994354
-1.4160600 +15.5781803 +25.3698353 -4.4053080 +40.1473918
-1.1655826 +11.6740487 +27.3343820 -0.8591999 +48.2759795
-1.1035288 +6.4365473 -56.4404082 -6.0560018 +55.0144026
+0.2086991 +8.3824001 -16.7955916 +4.8581654 +18.9975928
-0.1011054 +3.0944853 -41.0751770 -2.8694775 +49.4128805
-1.2404379 +15.6662603 +14.3357995 -3.8800915 +56.5442242
-0.6489612 +6.7106565 +25.8756050 -0.0070164 +40.5208133
-0.9134860 +15.5767042 +19.7457556 -3.8496165 +47.3041535
-0.8425896 +11.1966186 +54.8779251 +4.1821383 +9.4131573
-0.3023503 +3.5626403 -34.4440455 +0.0168992 +54.8131502
-0.3596068 +4.9177614 -29.1052661 -2.0250427 +59.2026145
-0.7833168 +2.3892688 -34.0525337 -3.8680512 +59.4094019
-0.9445587 +12.6995164 +32.0200407 -3.0388182 +40.4286186
-0.6952079 +16.9462319 +48.8156796 +3.7922550 +5.2728829
-0.4026384 -0.8357284 -43.7954720 -3.4501962 +50.8671140
-0.2761015 +6.0055446 -26.6255403 -3.2163890 +50.8834219
-0.1794446 +8.2466460 -35.7839655 -3.7395461 +54.1809322
-0.2405601 +3.3121349 -45.6542212 -3.1361704 +57.6368538
-0.1755132 +4.0755338 -41.7188761 -2.6782000 +47.1080565
-0.1579112 +2.5969648 -14.1063555 +3.1222092 +10.3826079
+0.5027484 +3.8530992 -3.5069132 +2.9026651 +15.3919786
+0.2981318 +4.7016773 -7.4086121 +2.3406240 +15.9290070
+0.2887216 +3.5547892 -13.7064145 +3.1343602 +11.4092380
-0.8007706 +14.4609666 +11.7627255 +0.5914665 +49.8760428
-1.1364980 +13.2365731 +27.6619390 -0.4719029 +47.6320830
-0.1298959 +5.7728346 -45.0578327 -1.9472891 +45.2633070
+0.3521430 +3.3272338 -14.5284405 +1.5646301 +4.7663857
-0.6388665 +8.0356600 -37.1041379 +0.1873988 +55.9250336
-0.0307201 +6.7082037 -40.2921162 -1.5885370 +38.3296746
+0.3613681 +6.9752668 -15.3426723 +2.1347628 +8.5888782
-0.6271070 +13.5961025 +20.4446191 -1.8406721 +51.1961115
-0.5422921 +14.8401206 +12.6224430 -2.3268708 +45.3011161
